Date,SPY,VEA,EEM,IEF,TLT,TIP,LQD,VNQ,GLD,DBC
2020-01-15,299.92218017578125,36.77690124511719,39.99949264526367,96.09024047851562,116.36632537841797,95.67472076416016,103.0611801147461,74.02477264404297,146.5399932861328,13.695972442626953
2020-01-16,302.41705322265625,36.97610855102539,40.253440856933594,95.89227294921875,115.99969482421875,95.51996612548828,103.20515441894531,74.61615753173828,146.30999755859375,13.678568840026855
2020-01-17,303.3583679199219,37.06740188598633,40.48109436035156,95.81478881835938,115.00813293457031,95.365234375,103.18916320800781,74.68711853027344,146.5800018310547,13.722075462341309
2020-01-21,302.7642822265625,36.76860427856445,39.456600189208984,96.19357299804688,116.21634674072266,95.67472076416016,103.68515014648438,75.39678192138672,146.74000549316406,13.643762588500977
2020-01-22,302.8009033203125,36.859901428222656,39.78059005737305,96.21077728271484,116.62466430664062,95.60954284667969,103.74114990234375,74.89214324951172,146.7899932861328,13.461034774780273
2020-01-23,303.148193359375,36.76860427856445,39.36903762817383,96.45182037353516,117.4413070678711,95.80502319335938,103.87712097167969,75.52296447753906,147.1199951171875,13.347916603088379
2020-01-24,300.45220947265625,36.62751388549805,39.05379867553711,96.79618835449219,118.39118194580078,96.01675415039062,104.05313110351562,75.2627182006836,147.97999572753906,13.147784233093262
2020-01-27,295.6362609863281,35.855621337890625,37.7053108215332,97.450439453125,120.23274993896484,96.23662567138672,104.25312042236328,74.9000244140625,148.99000549316406,12.904145240783691
2020-01-28,298.73419189453125,36.16270446777344,38.020530700683594,97.12329864501953,119.2911605834961,96.09004974365234,104.19710540771484,75.19966888427734,147.66000366210938,12.965055465698242
2020-01-29,298.4873962402344,36.17101287841797,38.20441818237305,97.58816528320312,120.45768737792969,96.44026947021484,104.53314971923828,74.92367553710938,148.4600067138672,12.904145240783691
2020-01-30,299.4561767578125,36.0880126953125,37.63525390625,97.68284606933594,120.47443389892578,96.54609680175781,104.59711456298828,74.97886657714844,148.47000122070312,12.791028022766113
2020-01-31,294.0186462402344,35.473819732666016,36.87343978881836,98.17359924316406,121.57430267333984,96.96145629882812,104.86910247802734,74.06420135498047,149.3300018310547,12.686612129211426
