date,asset,ctb,strategy
2023-07-31,EEM,0.4062617687338766,GMV
2023-08-31,EEM,0.4072173899072707,GMV
2023-09-29,EEM,0.4094997746792794,GMV
2023-10-31,EEM,0.4012516394070095,GMV
2023-11-30,EEM,0.40583146427622474,GMV
2023-12-29,EEM,0.4062605612423929,GMV
2024-01-31,EEM,0.4110724714151188,GMV
2024-02-29,EEM,0.41778746818288726,GMV
2024-03-28,EEM,0.41712534987316113,GMV
2024-04-30,EEM,0.4165574869710118,GMV
2024-05-31,EEM,0.42298631499999495,GMV
2024-06-28,EEM,0.4261826287328106,GMV
2024-07-31,EEM,0.42520241800933045,GMV
2024-08-30,EEM,0.4308288772542172,GMV
2024-09-30,EEM,0.433582755479706,GMV
2024-10-31,EEM,0.42918765503293377,GMV
2024-11-29,EEM,0.4404192169023211,GMV
2024-12-31,EEM,0.4418421949133321,GMV
2025-01-31,EEM,0.444202901952132,GMV
2025-02-28,EEM,0.43152942514141956,GMV
2025-03-31,EEM,0.4547089915399783,GMV
2025-04-30,EEM,0.4665983954963677,GMV
2025-05-30,EEM,0.4596841817100739,GMV
2025-06-30,EEM,0.45540382019720804,GMV
2025-07-31,EEM,0.45341044260920854,GMV
2025-08-29,EEM,0.4528003839672375,GMV
2025-09-30,EEM,0.4461480161605326,GMV
2025-10-31,EEM,0.44577752433198115,GMV
2025-11-28,EEM,0.4396935172101311,GMV
2013-01-31,GLD,0.3742345072610345,GMV
2013-02-28,GLD,0.36917705312408555,GMV
2013-03-28,GLD,0.3710994785013548,GMV
2013-04-30,GLD,0.35383850234117326,GMV
2013-05-31,GLD,0.3448648670962969,GMV
2013-06-28,GLD,0.35798723253976306,GMV
2013-07-31,GLD,0.3704548734813949,GMV
2013-08-30,GLD,0.38148950894080724,GMV
2013-09-30,GLD,0.3939615091173278,GMV
2013-10-31,GLD,0.3699749642221628,GMV
2013-11-29,GLD,0.3586618959468923,GMV
2013-12-31,GLD,0.3600315653499256,GMV
2014-01-31,GLD,0.385033820463814,GMV
2014-02-28,GLD,0.40128246288531616,GMV
2014-03-31,GLD,0.4067247435059609,GMV
2014-04-30,GLD,0.4114561452526647,GMV
2014-05-30,GLD,0.38316300603816683,GMV
2014-06-30,GLD,0.3738312383218249,GMV
2014-07-31,GLD,0.37935341329996897,GMV
2014-08-29,GLD,0.37420344793898236,GMV
2014-09-30,GLD,0.3726799038311567,GMV
2014-10-31,GLD,0.36586683506554346,GMV
2014-11-28,GLD,0.35956168685753565,GMV
2014-12-31,GLD,0.3534659710505883,GMV
2015-01-30,GLD,0.362519398051867,GMV
2015-02-27,GLD,0.34704807798333864,GMV
2015-03-31,GLD,0.35121693960897915,GMV
2015-04-30,GLD,0.35201490595006146,GMV
2015-05-29,GLD,0.3516240449470071,GMV
2015-06-30,GLD,0.35355219208211797,GMV
2015-07-31,GLD,0.3503673107026022,GMV
2015-08-31,GLD,0.35917786947648744,GMV
2015-09-30,GLD,0.3634988051108243,GMV
2015-10-30,GLD,0.34370887388092874,GMV
2015-11-30,GLD,0.3261029802821337,GMV
2015-12-31,GLD,0.3295993145570316,GMV
2016-01-29,GLD,0.3393161813479153,GMV
2016-02-29,GLD,0.344881293474641,GMV
2016-03-31,GLD,0.3384846119077517,GMV
2016-04-29,GLD,0.3434273505356138,GMV
2016-05-31,GLD,0.33552218618729224,GMV
2016-06-30,GLD,0.3396933720598965,GMV
2016-07-29,GLD,0.34234051158720985,GMV
2016-08-31,GLD,0.35759393301695747,GMV
2016-09-30,GLD,0.35869205889092504,GMV
2016-10-31,GLD,0.35718155938058854,GMV
2016-11-30,GLD,0.3374191986077349,GMV
2016-12-30,GLD,0.33046610596204873,GMV
2017-01-31,GLD,0.3294853769103065,GMV
2017-02-28,GLD,0.3297118973184338,GMV
2017-03-31,GLD,0.32826393356408223,GMV
2017-04-28,GLD,0.3254338945633875,GMV
2017-05-31,GLD,0.32918676446846507,GMV
2017-06-30,GLD,0.33137015037976497,GMV
2017-07-31,GLD,0.32905416491836925,GMV
2017-08-31,GLD,0.32865700843702633,GMV
2017-09-29,GLD,0.32234480902397983,GMV
2017-10-31,GLD,0.3199661987646709,GMV
2017-11-30,GLD,0.31565480105129423,GMV
2017-12-29,GLD,0.3166021328703591,GMV
2018-01-31,GLD,0.3050111289188826,GMV
2018-02-28,GLD,0.3152360727224469,GMV
2018-03-29,GLD,0.3235274732684871,GMV
2018-04-30,GLD,0.3218461374291491,GMV
2018-05-31,GLD,0.3267681769544136,GMV
2018-06-29,GLD,0.33073369224171717,GMV
2018-07-31,GLD,0.3134249616740486,GMV
2018-08-31,GLD,0.31583201371763825,GMV
2018-09-28,GLD,0.3134444193865903,GMV
2018-10-31,GLD,0.32118139660417844,GMV
2018-11-30,GLD,0.3185730168311043,GMV
2018-12-31,GLD,0.3365272558244234,GMV
2019-01-31,GLD,0.33579085100514017,GMV
2019-02-28,GLD,0.3378732069171108,GMV
2019-03-29,GLD,0.3360570059740078,GMV
2019-04-30,GLD,0.33913571454575125,GMV
2019-05-31,GLD,0.3647176730654271,GMV
2019-06-28,GLD,0.3782831087342462,GMV
2019-07-31,GLD,0.37981433987825214,GMV
2019-08-30,GLD,0.3935774267816316,GMV
2019-09-30,GLD,0.3904374387882475,GMV
2019-10-31,GLD,0.389129781842196,GMV
2019-11-29,GLD,0.3827506238559213,GMV
2019-12-31,GLD,0.389384533415267,GMV
2020-01-31,GLD,0.40212718173664486,GMV
2020-02-28,GLD,0.41689119072975284,GMV
2020-03-31,GLD,0.4891756648684024,GMV
2020-04-30,GLD,0.49459487802026475,GMV
2020-05-29,GLD,0.4977887299473519,GMV
2020-06-30,GLD,0.49873058107517815,GMV
2020-07-31,GLD,0.5309210015649513,GMV
2020-08-31,GLD,0.5308666266442209,GMV
2020-09-30,GLD,0.5300501507133395,GMV
2020-10-30,GLD,0.5322828347522608,GMV
2020-11-30,GLD,0.5103470276645836,GMV
2020-12-31,GLD,0.5148158602077564,GMV
2021-01-29,GLD,0.5142556140632016,GMV
2021-02-26,GLD,0.5074411339835534,GMV
2021-03-31,GLD,0.5005701494856474,GMV
2021-04-30,GLD,0.5036551252413815,GMV
2021-05-28,GLD,0.5111405838025465,GMV
2021-06-30,GLD,0.5270724442331511,GMV
2021-07-30,GLD,0.5261093366054196,GMV
2021-08-31,GLD,0.5313430764634376,GMV
2021-09-30,GLD,0.5297078203789096,GMV
2021-10-29,GLD,0.5227028716384299,GMV
2021-11-30,GLD,0.5231286873259542,GMV
2021-12-31,GLD,0.5232262378078422,GMV
2022-01-31,GLD,0.5213528385298632,GMV
2022-02-28,GLD,0.5260956534477527,GMV
2022-03-31,GLD,0.526031644355107,GMV
2022-04-29,GLD,0.5375737018499818,GMV
2022-05-31,GLD,0.5281335310863077,GMV
2022-06-30,GLD,0.5352143721718479,GMV
2022-07-29,GLD,0.5278095543048079,GMV
2022-08-31,GLD,0.5307595511012644,GMV
2022-09-30,GLD,0.5388269575938859,GMV
2022-10-31,GLD,0.5432663277892088,GMV
2022-11-30,GLD,0.5550375779275639,GMV
2022-12-30,GLD,0.5615507265740224,GMV
2023-01-31,GLD,0.5647219556626807,GMV
2023-02-28,GLD,0.5997786556671303,GMV
2023-03-31,GLD,0.6113291699317039,GMV
2023-04-28,GLD,0.6120671306459722,GMV
2023-05-31,GLD,0.6053076732678191,GMV
2023-06-30,GLD,0.6012151428273502,GMV
2023-07-31,GLD,0.6039444685165332,GMV
2023-08-31,GLD,0.60392870841811,GMV
2023-09-29,GLD,0.6017421151979033,GMV
2023-10-31,GLD,0.6168325739265151,GMV
2023-11-30,GLD,0.6084074870822582,GMV
2023-12-29,GLD,0.610985842049045,GMV
2024-01-31,GLD,0.609462174654859,GMV
2024-02-29,GLD,0.6105973665501008,GMV
2024-03-28,GLD,0.6183581817754006,GMV
2024-04-30,GLD,0.6185281015187485,GMV
2024-05-31,GLD,0.6186870058736335,GMV
2024-06-28,GLD,0.6164435068588748,GMV
2024-07-31,GLD,0.6214731708741283,GMV
2024-08-30,GLD,0.6239407707631277,GMV
2024-09-30,GLD,0.6267449712400264,GMV
2024-10-31,GLD,0.6349874177618631,GMV
2024-11-29,GLD,0.6255567418468237,GMV
2024-12-31,GLD,0.6286865741791619,GMV
2025-01-31,GLD,0.6343717735929207,GMV
2025-02-28,GLD,0.6156168016739827,GMV
2025-03-31,GLD,0.5863410131333121,GMV
2025-04-30,GLD,0.5850809824312934,GMV
2025-05-30,GLD,0.5752068388831335,GMV
2025-06-30,GLD,0.573229283241226,GMV
2025-07-31,GLD,0.5724596808914286,GMV
2025-08-29,GLD,0.5755371349799443,GMV
2025-09-30,GLD,0.5802604288726342,GMV
2025-10-31,GLD,0.5751686723285879,GMV
2025-11-28,GLD,0.578977114288409,GMV
2013-01-31,IEF,0.5535474908956941,GMV
2013-02-28,IEF,0.5530176074048769,GMV
2013-03-28,IEF,0.5426275360577679,GMV
2013-04-30,IEF,0.5472379942906329,GMV
2013-05-31,IEF,0.530752305057468,GMV
2013-06-28,IEF,0.5720438329154652,GMV
2013-07-31,IEF,0.5611378225902658,GMV
2013-08-30,IEF,0.5660947782613621,GMV
2013-09-30,IEF,0.5859434036275805,GMV
2013-10-31,IEF,0.564975528545739,GMV
2013-11-29,IEF,0.5886182576285882,GMV
2013-12-31,IEF,0.5792373365980736,GMV
2014-01-31,IEF,0.5513868404786199,GMV
2014-02-28,IEF,0.5476589953956523,GMV
2014-03-31,IEF,0.552281808409769,GMV
2014-04-30,IEF,0.5667120737787443,GMV
2014-05-30,IEF,0.5122632582005738,GMV
2014-06-30,IEF,0.5023773328371754,GMV
2014-07-31,IEF,0.5117643807741022,GMV
2014-08-29,IEF,0.5087279407770421,GMV
2014-09-30,IEF,0.5134459193726575,GMV
2014-10-31,IEF,0.5132635468722624,GMV
2014-11-28,IEF,0.5190638809013578,GMV
2014-12-31,IEF,0.5215316296571529,GMV
2015-01-30,IEF,0.5442913676991186,GMV
2015-02-27,IEF,0.5303288035631502,GMV
2015-03-31,IEF,0.5438714282471413,GMV
2015-04-30,IEF,0.53808591593522,GMV
2015-05-29,IEF,0.5581206286235258,GMV
2015-06-30,IEF,0.5746881936565261,GMV
2015-07-31,IEF,0.5347067325752692,GMV
2015-08-31,IEF,0.5432922013501303,GMV
2015-09-30,IEF,0.5445964430587203,GMV
2015-10-30,IEF,0.5282535288640385,GMV
2015-11-30,IEF,0.517940520585584,GMV
2015-12-31,IEF,0.5088780546212958,GMV
2016-01-29,IEF,0.5192895814755399,GMV
2016-02-29,IEF,0.5197243535883368,GMV
2016-03-31,IEF,0.5134200932837225,GMV
2016-04-29,IEF,0.5112796825398491,GMV
2016-05-31,IEF,0.5103915951722747,GMV
2016-06-30,IEF,0.5149463957081296,GMV
2016-07-29,IEF,0.5099331580103807,GMV
2016-08-31,IEF,0.5277099335076949,GMV
2016-09-30,IEF,0.5421881848783313,GMV
2016-10-31,IEF,0.5646700286391265,GMV
2016-11-30,IEF,0.5727233084874078,GMV
2016-12-30,IEF,0.5910928906165188,GMV
2017-01-31,IEF,0.5920625982897703,GMV
2017-02-28,IEF,0.5838422258167241,GMV
2017-03-31,IEF,0.5887378939515258,GMV
2017-04-28,IEF,0.5950506431781767,GMV
2017-05-31,IEF,0.6018494406874012,GMV
2017-06-30,IEF,0.6091525641627102,GMV
2017-07-31,IEF,0.6107048617399289,GMV
2017-08-31,IEF,0.6146645215000419,GMV
2017-09-29,IEF,0.6054926878508433,GMV
2017-10-31,IEF,0.5988757028457541,GMV
2017-11-30,IEF,0.5927269629019822,GMV
2017-12-29,IEF,0.5909173798587563,GMV
2018-01-31,IEF,0.5643681706847365,GMV
2018-02-28,IEF,0.6271841942160226,GMV
2018-03-29,IEF,0.6264659995379175,GMV
2018-04-30,IEF,0.6206128239384261,GMV
2018-05-31,IEF,0.6090549507940377,GMV
2018-06-29,IEF,0.6001379866702915,GMV
2018-07-31,IEF,0.5725152964768578,GMV
2018-08-31,IEF,0.5515089377999144,GMV
2018-09-28,IEF,0.5744344337400235,GMV
2018-10-31,IEF,0.5809393279729214,GMV
2018-11-30,IEF,0.5690246001140661,GMV
2018-12-31,IEF,0.5771646395285167,GMV
2019-01-31,IEF,0.560986243731486,GMV
2019-02-28,IEF,0.561252801821605,GMV
2019-03-29,IEF,0.5576095699938584,GMV
2019-04-30,IEF,0.5590150147684227,GMV
2019-05-31,IEF,0.5736880555189857,GMV
2019-06-28,IEF,0.5653400651850725,GMV
2019-07-31,IEF,0.5646767158798406,GMV
2019-08-30,IEF,0.5669981564812846,GMV
2019-09-30,IEF,0.5646281405656624,GMV
2019-10-31,IEF,0.5668687319834383,GMV
2019-11-29,IEF,0.5640710899899865,GMV
2019-12-31,IEF,0.571574360373906,GMV
2020-01-31,IEF,0.5831628166316669,GMV
2020-02-28,IEF,0.5810305872056118,GMV
2020-03-31,IEF,0.5513199307038328,GMV
2020-04-30,IEF,0.5154511412701298,GMV
2020-05-29,IEF,0.49804288447881123,GMV
2020-06-30,IEF,0.4853500415826704,GMV
2020-07-31,IEF,0.5318894569735407,GMV
2020-08-31,IEF,0.5150898314923895,GMV
2020-09-30,IEF,0.5173924436872473,GMV
2020-10-30,IEF,0.516432719431569,GMV
2020-11-30,IEF,0.5025697600120685,GMV
2020-12-31,IEF,0.49494469073168756,GMV
2021-01-29,IEF,0.4927147936221455,GMV
2021-02-26,IEF,0.4841287776571463,GMV
2021-03-31,IEF,0.48109781596556833,GMV
2021-04-30,IEF,0.4786877366763033,GMV
2021-05-28,IEF,0.4829439403382962,GMV
2021-06-30,IEF,0.5453966736213341,GMV
2021-07-30,IEF,0.5435451799852173,GMV
2021-08-31,IEF,0.5385097021388353,GMV
2021-09-30,IEF,0.5371443865865971,GMV
2021-10-29,IEF,0.529278839168549,GMV
2021-11-30,IEF,0.5333395527772735,GMV
2021-12-31,IEF,0.5185015012445322,GMV
2022-01-31,IEF,0.5152959520510193,GMV
2022-02-28,IEF,0.5203644745181696,GMV
2022-03-31,IEF,0.5196712470452586,GMV
2022-04-29,IEF,0.570684548351572,GMV
2022-05-31,IEF,0.5683621346958281,GMV
2022-06-30,IEF,0.5948594779185798,GMV
2022-07-29,IEF,0.5921164992580097,GMV
2022-08-31,IEF,0.5995789964749695,GMV
2022-09-30,IEF,0.622245008009173,GMV
2022-10-31,IEF,0.6177570036424304,GMV
2022-11-30,IEF,0.6325612714302922,GMV
2022-12-30,IEF,0.6447409730583591,GMV
2023-01-31,IEF,0.6540359160270934,GMV
2023-02-28,IEF,0.6343887903831105,GMV
2023-03-31,IEF,0.6479540297057433,GMV
2023-04-28,IEF,0.6504746981417293,GMV
2023-05-31,IEF,0.6306579227346997,GMV
2023-06-30,IEF,0.6303506544207662,GMV
2023-07-31,IEF,0.6316631269286032,GMV
2023-08-31,IEF,0.6370826599031822,GMV
2023-09-29,IEF,0.6355102526822047,GMV
2023-10-31,IEF,0.6451449320528744,GMV
2023-11-30,IEF,0.6567767817949922,GMV
2023-12-29,IEF,0.6684292440186616,GMV
2024-01-31,IEF,0.6694469771263872,GMV
2024-02-29,IEF,0.6673338390949701,GMV
2024-03-28,IEF,0.6653081058903535,GMV
2024-04-30,IEF,0.6645712803486972,GMV
2024-05-31,IEF,0.6670404692623252,GMV
2024-06-28,IEF,0.6676351325494597,GMV
2024-07-31,IEF,0.6732777292818164,GMV
2024-08-30,IEF,0.6760519231412493,GMV
2024-09-30,IEF,0.6744859009945966,GMV
2024-10-31,IEF,0.6742896233284165,GMV
2024-11-29,IEF,0.6734215652855154,GMV
2024-12-31,IEF,0.6717799451436606,GMV
2025-01-31,IEF,0.672439506262702,GMV
2025-02-28,IEF,0.6709425914500144,GMV
2025-03-31,IEF,0.7466143008538785,GMV
2025-04-30,IEF,0.7610340487038865,GMV
2025-05-30,IEF,0.7649509318715668,GMV
2025-06-30,IEF,0.7691122972219194,GMV
2025-07-31,IEF,0.7711253292473138,GMV
2025-08-29,IEF,0.7744916352754867,GMV
2025-09-30,IEF,0.7799751019196296,GMV
2025-10-31,IEF,0.778475434153963,GMV
2025-11-28,IEF,0.7800189836181071,GMV
2013-01-31,LQD,0.6650270137179064,GMV
2013-02-28,LQD,0.6679077415689586,GMV
2013-03-28,LQD,0.6674019820741293,GMV
2013-04-30,LQD,0.6730563620827378,GMV
2013-05-31,LQD,0.6740056758145678,GMV
2013-06-28,LQD,0.6816745658589083,GMV
2013-07-31,LQD,0.6829057968692156,GMV
2013-08-30,LQD,0.6835301641352558,GMV
2013-09-30,LQD,0.6980253555539023,GMV
2013-10-31,LQD,0.7536939912986802,GMV
2013-11-29,LQD,0.7741509605989998,GMV
2013-12-31,LQD,0.7830555113416484,GMV
2014-01-31,LQD,0.7649371497224955,GMV
2014-02-28,LQD,0.7636721118042771,GMV
2014-03-31,LQD,0.7711380087100936,GMV
2014-04-30,LQD,0.7758424881426268,GMV
2014-05-30,LQD,0.7494677099497811,GMV
2014-06-30,LQD,0.745609645825327,GMV
2014-07-31,LQD,0.7518984813053711,GMV
2014-08-29,LQD,0.7508551638223855,GMV
2014-09-30,LQD,0.7539166182840124,GMV
2014-10-31,LQD,0.7491666784491545,GMV
2014-11-28,LQD,0.7563247925945185,GMV
2014-12-31,LQD,0.756894224715256,GMV
2015-01-30,LQD,0.7656585110261119,GMV
2015-02-27,LQD,0.7581130130572759,GMV
2015-03-31,LQD,0.7653800162054052,GMV
2015-04-30,LQD,0.759465755874547,GMV
2015-05-29,LQD,0.7626845629262534,GMV
2015-06-30,LQD,0.7693743860483857,GMV
2015-07-31,LQD,0.7445939392899606,GMV
2015-08-31,LQD,0.7498423235808543,GMV
2015-09-30,LQD,0.750723368981484,GMV
2015-10-30,LQD,0.7421969253252653,GMV
2015-11-30,LQD,0.7370972237018155,GMV
2015-12-31,LQD,0.7368500509462386,GMV
2016-01-29,LQD,0.7451968354711774,GMV
2016-02-29,LQD,0.7447747404020167,GMV
2016-03-31,LQD,0.739681048169945,GMV
2016-04-29,LQD,0.7386077030167972,GMV
2016-05-31,LQD,0.7398370015121223,GMV
2016-06-30,LQD,0.7444632806644682,GMV
2016-07-29,LQD,0.7417995186249424,GMV
2016-08-31,LQD,0.7559529237026488,GMV
2016-09-30,LQD,0.7635253643660583,GMV
2016-10-31,LQD,0.7721006522819728,GMV
2016-11-30,LQD,0.7626590071547192,GMV
2016-12-30,LQD,0.7661016721719147,GMV
2017-01-31,LQD,0.7668518175238384,GMV
2017-02-28,LQD,0.7596708975244637,GMV
2017-03-31,LQD,0.7618526911745097,GMV
2017-04-28,LQD,0.7638308409610793,GMV
2017-05-31,LQD,0.7652395637611465,GMV
2017-06-30,LQD,0.7683329638850073,GMV
2017-07-31,LQD,0.7663739686274218,GMV
2017-08-31,LQD,0.7694991266895604,GMV
2017-09-29,LQD,0.7622640356363922,GMV
2017-10-31,LQD,0.7565595799256009,GMV
2017-11-30,LQD,0.7507489280797416,GMV
2017-12-29,LQD,0.7501082917452697,GMV
2018-01-31,LQD,0.7286252103057852,GMV
2018-02-28,LQD,0.7800690695288877,GMV
2018-03-29,LQD,0.7827876696004309,GMV
2018-04-30,LQD,0.7796484615722267,GMV
2018-05-31,LQD,0.7736619076247142,GMV
2018-06-29,LQD,0.7595781307355326,GMV
2018-07-31,LQD,0.7429026359344818,GMV
2018-08-31,LQD,0.7279047420141344,GMV
2018-09-28,LQD,0.7459750369412406,GMV
2018-10-31,LQD,0.7518057984675841,GMV
2018-11-30,LQD,0.7483806375542122,GMV
2018-12-31,LQD,0.7566587014800276,GMV
2019-01-31,LQD,0.7522274196480381,GMV
2019-02-28,LQD,0.7546261614364413,GMV
2019-03-29,LQD,0.7532258727626021,GMV
2019-04-30,LQD,0.7540235149406445,GMV
2019-05-31,LQD,0.766786192308325,GMV
2019-06-28,LQD,0.7651861674986412,GMV
2019-07-31,LQD,0.7654370183897028,GMV
2019-08-30,LQD,0.7711906077521987,GMV
2019-09-30,LQD,0.7686977613420519,GMV
2019-10-31,LQD,0.7710584993051347,GMV
2019-11-29,LQD,0.7696663089330769,GMV
2019-12-31,LQD,0.7751327393095073,GMV
2020-01-31,LQD,0.7835176213318165,GMV
2020-02-28,LQD,0.7891810045326518,GMV
2020-03-31,LQD,0.8168726087056117,GMV
2020-04-30,LQD,0.8180114807074982,GMV
2020-05-29,LQD,0.8152122875169341,GMV
2020-06-30,LQD,0.8153599384648681,GMV
2020-07-31,LQD,0.815168680333205,GMV
2020-08-31,LQD,0.8081257628002734,GMV
2020-09-30,LQD,0.8117966504411158,GMV
2020-10-30,LQD,0.8136732436201373,GMV
2020-11-30,LQD,0.8138475072898785,GMV
2020-12-31,LQD,0.8084630686534082,GMV
2021-01-29,LQD,0.8053558072610314,GMV
2021-02-26,LQD,0.7998577710244134,GMV
2021-03-31,LQD,0.7987816927067708,GMV
2021-04-30,LQD,0.7947910901920676,GMV
2021-05-28,LQD,0.7928386649962722,GMV
2021-06-30,LQD,0.8040150165734786,GMV
2021-07-30,LQD,0.802275162650385,GMV
2021-08-31,LQD,0.8007316557350421,GMV
2021-09-30,LQD,0.7990259171049746,GMV
2021-10-29,LQD,0.795149357033661,GMV
2021-11-30,LQD,0.7995893493111889,GMV
2021-12-31,LQD,0.7942397145481938,GMV
2022-01-31,LQD,0.7871872592401683,GMV
2022-02-28,LQD,0.7821068712271444,GMV
2022-03-31,LQD,0.7645164254614184,GMV
2022-04-29,LQD,0.7889318706394083,GMV
2022-05-31,LQD,0.7908733861073131,GMV
2022-06-30,LQD,0.7974438316862091,GMV
2022-07-29,LQD,0.8022007856237972,GMV
2022-08-31,LQD,0.8037334833136897,GMV
2022-09-30,LQD,0.8087946435430532,GMV
2022-10-31,LQD,0.8081042102236069,GMV
2022-11-30,LQD,0.8165729020185258,GMV
2022-12-30,LQD,0.8179450089731904,GMV
2023-01-31,LQD,0.8221736973380284,GMV
2023-02-28,LQD,0.7993074964798096,GMV
2023-03-31,LQD,0.8016019671668675,GMV
2023-04-28,LQD,0.8029891568072612,GMV
2023-05-31,LQD,0.80427667410627,GMV
2023-06-30,LQD,0.8050279871237772,GMV
2023-07-31,LQD,0.8021918678992277,GMV
2023-08-31,LQD,0.8047881440923111,GMV
2023-09-29,LQD,0.8024464575161577,GMV
2023-10-31,LQD,0.8007887804740005,GMV
2023-11-30,LQD,0.8123725046427093,GMV
2023-12-29,LQD,0.8211142741193993,GMV
2024-01-31,LQD,0.820718302461184,GMV
2024-02-29,LQD,0.8197283564541529,GMV
2024-03-28,LQD,0.8157295068842314,GMV
2024-04-30,LQD,0.8106796086553788,GMV
2024-05-31,LQD,0.8123291381889773,GMV
2024-06-28,LQD,0.8124796744601935,GMV
2024-07-31,LQD,0.8154955722537581,GMV
2024-08-30,LQD,0.8167875525273106,GMV
2024-09-30,LQD,0.8156510292945746,GMV
2024-10-31,LQD,0.8099003124511093,GMV
2024-11-29,LQD,0.8134120213259342,GMV
2024-12-31,LQD,0.81080224764007,GMV
2025-01-31,LQD,0.8078473654650794,GMV
2025-02-28,LQD,0.803534563125736,GMV
2025-03-31,LQD,0.840054083355301,GMV
2025-04-30,LQD,0.8565289671240737,GMV
2025-05-30,LQD,0.8564214651917722,GMV
2025-06-30,LQD,0.8555299137543148,GMV
2025-07-31,LQD,0.8548794790538746,GMV
2025-08-29,LQD,0.8569620486529768,GMV
2025-09-30,LQD,0.8573654953317176,GMV
2025-10-31,LQD,0.8543514165009303,GMV
2025-11-28,LQD,0.852847489792713,GMV
2013-01-31,SPY,0.31063255796262873,GMV
2013-02-28,SPY,0.31119798487999056,GMV
2013-03-28,SPY,0.33344705013924647,GMV
2013-04-30,SPY,0.3341086360532704,GMV
2013-05-31,SPY,0.3576576371336635,GMV
2013-06-28,SPY,0.3093023841343818,GMV
2013-07-31,SPY,0.3329235350313611,GMV
2013-08-30,SPY,0.3306818250125139,GMV
2013-09-30,SPY,0.3403413732746311,GMV
2013-10-31,SPY,0.36788369266977206,GMV
2013-11-29,SPY,0.36066065233983097,GMV
2013-12-31,SPY,0.3691807301838725,GMV
2014-01-31,SPY,0.4002358571767415,GMV
2014-02-28,SPY,0.400999570996474,GMV
2014-03-31,SPY,0.3652240740971702,GMV
2014-04-30,SPY,0.3467055470663875,GMV
2014-05-30,SPY,0.40413458168403077,GMV
2014-06-30,SPY,0.40332661877074144,GMV
2014-07-31,SPY,0.39328995158893165,GMV
2014-08-29,SPY,0.40145815434690335,GMV
2014-09-30,SPY,0.39732508397334587,GMV
2014-10-31,SPY,0.3968825082046655,GMV
2014-11-28,SPY,0.39173831127238257,GMV
2014-12-31,SPY,0.38989581175235216,GMV
2015-01-30,SPY,0.3543112816046886,GMV
2015-02-27,SPY,0.3764994378043344,GMV
2015-03-31,SPY,0.37357691129635223,GMV
2015-04-30,SPY,0.3833002151648191,GMV
2015-05-29,SPY,0.3829726155588653,GMV
2015-06-30,SPY,0.3752171347190727,GMV
2015-07-31,SPY,0.42044660006787804,GMV
2015-08-31,SPY,0.4144693638288077,GMV
2015-09-30,SPY,0.4122887532709969,GMV
2015-10-30,SPY,0.43157929305007725,GMV
2015-11-30,SPY,0.43380878769694664,GMV
2015-12-31,SPY,0.44276128649439017,GMV
2016-01-29,SPY,0.4220146387954864,GMV
2016-02-29,SPY,0.42271943715351706,GMV
2016-03-31,SPY,0.43640246374226077,GMV
2016-04-29,SPY,0.4327956450346251,GMV
2016-05-31,SPY,0.4378660642517491,GMV
2016-06-30,SPY,0.42798739682069814,GMV
2016-07-29,SPY,0.4370447996593833,GMV
2016-08-31,SPY,0.4426085683257492,GMV
2016-09-30,SPY,0.45273929863639456,GMV
2016-10-31,SPY,0.4464945891112704,GMV
2016-11-30,SPY,0.46383450978496094,GMV
2016-12-30,SPY,0.4567065735935866,GMV
2017-01-31,SPY,0.46015728892207464,GMV
2017-02-28,SPY,0.4753229297207916,GMV
2017-03-31,SPY,0.47425306228080616,GMV
2017-04-28,SPY,0.4707239721223284,GMV
2017-05-31,SPY,0.4638069402602259,GMV
2017-06-30,SPY,0.4696181103953436,GMV
2017-07-31,SPY,0.4727602714257915,GMV
2017-08-31,SPY,0.4705466005089682,GMV
2017-09-29,SPY,0.48078623422888533,GMV
2017-10-31,SPY,0.4917271784477417,GMV
2017-11-30,SPY,0.5034622559496457,GMV
2017-12-29,SPY,0.5068677226935103,GMV
2018-01-31,SPY,0.5407358723449666,GMV
2018-02-28,SPY,0.4833654470842634,GMV
2018-03-29,SPY,0.477538142628893,GMV
2018-04-30,SPY,0.4893815547657854,GMV
2018-05-31,SPY,0.5033655782331247,GMV
2018-06-29,SPY,0.4908881028290867,GMV
2018-07-31,SPY,0.5140389054868858,GMV
2018-08-31,SPY,0.530284181442266,GMV
2018-09-28,SPY,0.49872921623662086,GMV
2018-10-31,SPY,0.4827746211267124,GMV
2018-11-30,SPY,0.49682053193494075,GMV
2018-12-31,SPY,0.4764949653427968,GMV
2019-01-31,SPY,0.4877575101045374,GMV
2019-02-28,SPY,0.49213479075826405,GMV
2019-03-29,SPY,0.4942390515429894,GMV
2019-04-30,SPY,0.49736778978045443,GMV
2019-05-31,SPY,0.4761661781608737,GMV
2019-06-28,SPY,0.4841579962084674,GMV
2019-07-31,SPY,0.4917079030035482,GMV
2019-08-30,SPY,0.4728022168954482,GMV
2019-09-30,SPY,0.4747348236767817,GMV
2019-10-31,SPY,0.4742444984532229,GMV
2019-11-29,SPY,0.47958617109946267,GMV
2019-12-31,SPY,0.47761231229665413,GMV
2020-01-31,SPY,0.47326038398230025,GMV
2020-02-28,SPY,0.4607992374611206,GMV
2020-03-31,SPY,0.35365527203212144,GMV
2020-04-30,SPY,0.3992381912945424,GMV
2020-05-29,SPY,0.4113242153793216,GMV
2020-06-30,SPY,0.42037347089991933,GMV
